Sleep_Current,Motor_Peak_Current,
2.69E-05,0.499655911,OK
2.85E-05,0.476205022,OK
3.06E-05,0.473239596,OK
2.89E-05,0.475253874,OK
2.82E-05,0.481655618,OK
2.63E-05,0.450778703,OK
3.23E-05,0.459593907,UNLOCK POSITION CONFIRMATION Error; (1)
2.83E-05,0.471162396,OK
2.85E-05,0.47856027,OK
2.52E-05,0.511356368,Retry:PMC_DIN_WAIT_FOR_STATUS
2.65E-05,0.465942774,Retry:PMC_DIN_WAIT_FOR_STATUS
2.69E-05,0.45100154,OK
2.59E-05,0.466756066,OK
2.69E-05,0.546688926,OK
2.60E-05,0.47565076,OK
2.80E-05,0.459910358,OK
2.67E-05,0.481797565,UNLOCK POSITION CONFIRMATION Error; (1)
2.48E-05,0.466441018,OK
2.47E-05,0.47658808,OK
2.41E-05,0.488897015,OK
3.25E-05,0.512040646,OK
2.98E-05,0.462110976,OK
2.65E-05,0.440849833,OK
2.79E-05,0.477521099,OK
2.56E-05,0.460834143,OK
2.80E-05,0.456828143,OK
2.90E-05,0.478285712,OK
2.55E-05,0.470938016,OK
2.73E-05,0.472295434,OK
2.99E-05,0.522966956,OK
2.57E-05,0.479302165,OK
2.76E-05,0.451856431,OK
2.81E-05,0.471869793,OK
2.71E-05,0.460436459,OK
2.92E-05,0.468351695,OK
2.68E-05,0.474377522,OK
2.72E-05,0.481019771,UNLOCK POSITION CONFIRMATION Error; (1)
2.59E-05,0.452759685,OK
2.55E-05,0.466120521,OK
2.48E-05,0.459896129,OK
2.80E-05,0.474337278,OK
2.50E-05,0.449020358,OK
2.62E-05,0.458243631,Retry:PMC_DIN_WAIT_FOR_STATUS
2.51E-05,0.463697174,OK
2.81E-05,0.472041197,OK
2.32E-05,0.456031728,Retry:PMC_DIN_WAIT_FOR_STATUS
2.89E-05,0.449675479,OK
2.75E-05,0.471242134,OK
2.51E-05,0.47458208,UNLOCK POSITION CONFIRMATION Error; (1)
2.38E-05,0.451425536,OK
2.30E-05,0.47990546,OK
2.48E-05,0.451578913,OK
2.62E-05,0.485842559,OK
2.69E-05,0.477362924,OK
2.91E-05,0.467861043,OK
2.82E-05,0.454924352,OK
2.51E-05,0.456527571,OK
2.84E-05,0.443351326,OK
2.68E-05,0.448504441,OK
2.74E-05,0.483264777,OK
2.73E-05,0.460066285,OK
3.04E-05,0.489197736,OK
2.43E-05,0.481404726,OK
2.87E-05,0.480589683,OK
2.67E-05,0.470255287,OK
2.87E-05,0.450823643,OK
2.48E-05,0.514571196,OK
2.74E-05,0.554237396,OK
3.03E-05,0.437966451,OK
2.75E-05,0.483239962,OK
2.44E-05,0.46373821,OK
2.72E-05,0.445597427,OK
3.14E-05,0.490880942,OK
2.59E-05,0.470387103,OK
2.54E-05,0.452310222,OK
2.57E-05,0.46876296,OK
3.00E-05,0.481462996,OK
2.56E-05,0.448433739,OK
2.58E-05,0.46974711,OK
2.65E-05,0.470526401,OK
2.65E-05,0.470526401,UNLOCK POSITION CONFIRMATION Error; (1)
2.58E-05,0.452758935,OK
2.58E-05,0.452758935,UNLOCK POSITION CONFIRMATION Error; (1)
2.99E-05,0.462421685,OK
2.50E-05,0.438261118,OK
3.15E-05,0.458737326,OK
2.81E-05,0.465189647,OK
2.39E-05,0.484228656,Retry:PMC_DIN_WAIT_FOR_STATUS
2.56E-05,0.477757862,OK
2.69E-05,0.450199576,OK
2.73E-05,0.475237449,OK
2.94E-05,0.466896318,OK
2.78E-05,0.46397158,OK
2.61E-05,0.449623846,OK
2.52E-05,0.470418408,Retry:PMC_DIN_WAIT_FOR_STATUS
2.62E-05,0.469351178,OK
2.60E-05,0.445331966,OK
2.32E-05,0.468723767,Retry:PMC_DIN_WAIT_FOR_STATUS
2.53E-05,0.443613251,OK
2.53E-05,0.453818526,OK
2.90E-05,0.464845936,OK
2.91E-05,0.47027486,OK
2.65E-05,0.453022818,OK
2.72E-05,0.438765549,OK
2.76E-05,0.47705047,OK
2.79E-05,0.436166452,OK
2.65E-05,0.481503034,OK
2.50E-05,0.454776266,OK
2.57E-05,0.456974087,OK
3.06E-05,0.469505507,OK
2.55E-05,0.464446356,OK
2.67E-05,0.483892834,OK
2.52E-05,0.45213448,OK
2.62E-05,0.466709532,OK
2.59E-05,0.483375969,OK
2.64E-05,0.475323875,OK
2.59E-05,0.537269019,OK
2.52E-05,0.452122641,UNLOCK POSITION CONFIRMATION Error; (1)
2.47E-05,0.456562425,OK
2.47E-05,0.456562425,UNLOCK POSITION CONFIRMATION Error; (1)
2.43E-05,0.442596697,OK
2.82E-05,0.466064351,OK
2.31E-05,0.480247969,OK
2.85E-05,0.489165536,OK
2.63E-05,0.442873815,Retry:PMC_DIN_WAIT_FOR_STATUS
2.64E-05,0.479662654,OK
2.52E-05,0.480932595,UNLOCK POSITION CONFIRMATION Error; (1)
2.54E-05,0.446447118,OK
3.00E-05,0.46937444,OK
2.40E-05,0.461408176,OK
2.52E-05,0.462687315,UNLOCK POSITION CONFIRMATION Error; (1)
2.80E-05,0.460333669,OK
2.52E-05,0.463411875,OK
2.66E-05,0.458253065,OK
2.48E-05,0.53489829,OK
2.82E-05,0.474911513,OK
3.04E-05,0.468140596,OK
2.49E-05,0.475558491,OK
2.50E-05,0.461911812,OK
2.86E-05,0.471375044,OK
2.57E-05,0.485188291,OK
2.40E-05,0.464901654,OK
2.75E-05,0.435894187,OK
2.81E-05,0.473209736,OK
2.42E-05,0.46394212,OK
2.51E-05,0.477726907,OK
2.40E-05,0.469867788,OK
2.33E-05,0.486819819,UNLOCK POSITION CONFIRMATION Error; (1)
2.81E-05,0.474156788,Retry:PMC_DIN_WAIT_FOR_STATUS
2.62E-05,0.462320178,OK
2.51E-05,0.470606689,Retry:PMC_DIN_WAIT_FOR_STATUS
2.51E-05,0.470606689,UNLOCK POSITION CONFIRMATION Error; (1)
2.38E-05,0.486585453,OK
2.70E-05,0.444431336,OK
2.70E-05,0.444431336,UNLOCK POSITION CONFIRMATION Error; (1)
2.73E-05,0.479198214,OK
2.45E-05,0.479966121,OK
2.64E-05,0.476175613,OK
2.87E-05,0.474548629,OK
2.78E-05,0.457897474,OK
2.78E-05,0.457897474,UNLOCK POSITION CONFIRMATION Error; (1)
3.02E-05,0.444089972,OK
2.56E-05,0.466755621,OK
3.03E-05,0.478901286,Retry:PMC_DIN_WAIT_FOR_STATUS
2.62E-05,0.461782546,OK
2.59E-05,0.468181288,OK
2.66E-05,0.451877101,OK
2.89E-05,0.472336528,OK
2.99E-05,0.476444131,OK
2.55E-05,0.494225735,OK
2.52E-05,0.448237619,OK
2.75E-05,0.472833619,OK
2.53E-05,0.467029127,OK
2.51E-05,0.462922822,OK
2.76E-05,0.470915749,OK
2.60E-05,0.445141725,OK
2.64E-05,0.456044011,OK
2.47E-05,0.446150691,OK
2.64E-05,0.467425713,Retry:KEYS TEST
2.41E-05,0.458386977,OK
2.73E-05,0.476307376,OK
2.75E-05,0.441772887,OK
2.41E-05,0.462742777,OK
2.72E-05,0.47915153,UNLOCK POSITION CONFIRMATION Error; (1)
2.44E-05,0.474702659,OK
2.40E-05,0.477130305,OK
3.07E-05,0.477321183,OK
3.07E-05,0.477321183,UNLOCK POSITION CONFIRMATION Error; (1)
2.79E-05,0.475584555,OK
2.96E-05,0.474208318,UNLOCK POSITION CONFIRMATION Error; (1)
2.83E-05,0.545571066,OK
2.60E-05,0.477054664,OK
2.59E-05,0.475993878,OK
2.83E-05,0.477785572,OK
3.04E-05,0.470001099,Retry:PMC_DIN_WAIT_FOR_STATUS
2.40E-05,0.47856771,Retry:PMC_DIN_WAIT_FOR_STATUS
2.74E-05,0.459314256,OK
2.58E-05,0.470859278,OK
2.62E-05,0.478735321,Retry:PMC_DIN_WAIT_FOR_STATUS
2.51E-05,0.461926841,OK
2.50E-05,0.477414053,OK
2.62E-05,0.476540844,Retry:PMC_DIN_WAIT_FOR_STATUS
2.52E-05,0.473740182,OK
2.70E-05,0.473889217,OK
2.73E-05,0.452159794,OK
2.71E-05,0.474375874,OK
2.76E-05,0.472259486,OK
2.64E-05,0.463533904,OK
2.56E-05,0.447376698,OK
2.44E-05,0.452660324,OK
2.74E-05,0.460607916,OK
2.49E-05,0.458709719,OK
2.63E-05,0.46689417,OK
2.54E-05,0.442998728,OK
2.82E-05,0.493801438,OK
2.76E-05,0.476201576,OK
2.74E-05,0.47208064,OK
2.56E-05,0.452541145,OK
2.77E-05,0.442912948,Retry:PMC_DIN_WAIT_FOR_STATUS
2.87E-05,0.448838963,OK
2.57E-05,0.463755287,OK
2.55E-05,0.470359892,OK
2.62E-05,0.519921137,OK
2.84E-05,0.466700449,Retry:PMC_DIN_WAIT_FOR_STATUS
2.52E-05,0.44211678,OK
2.31E-05,0.469204932,OK
2.77E-05,0.436382691,Retry:PMC_DIN_WAIT_FOR_STATUS
2.81E-05,0.462332218,OK
2.42E-05,0.4663126,OK
2.61E-05,0.458408445,OK
2.77E-05,0.462288476,OK
2.54E-05,0.515851026,OK
2.82E-05,0.489622233,Retry:PMC_DIN_WAIT_FOR_STATUS
2.41E-05,0.482234393,Retry:PMC_DIN_WAIT_FOR_STATUS
2.63E-05,0.470360188,OK
2.38E-05,0.532976822,OK
2.49E-05,0.470670896,OK
2.57E-05,0.480213568,OK
2.64E-05,0.472877406,OK
2.77E-05,0.48399394,UNLOCK POSITION CONFIRMATION Error; (1)
2.40E-05,0.449348939,OK
2.65E-05,0.445620993,Retry:PMC_DIN_WAIT_FOR_STATUS
2.58E-05,0.451430485,OK
2.83E-05,0.445434757,OK
2.37E-05,0.477286334,OK
2.61E-05,0.478390562,OK
2.59E-05,0.460776274,OK
2.44E-05,0.473100639,OK
2.38E-05,0.484130046,OK
2.75E-05,0.476440187,Retry:PMC_DIN_WAIT_FOR_STATUS
2.48E-05,0.461243311,OK
2.83E-05,0.469643508,OK
2.53E-05,0.437590571,Retry:PMC_DIN_WAIT_FOR_STATUS
2.44E-05,0.476921607,OK
2.89E-05,0.475284233,OK
2.96E-05,0.481606236,OK
3.11E-05,0.487375829,OK
2.90E-05,0.467718296,OK
2.45E-05,0.470710889,OK
2.60E-05,0.5539176,OK
2.66E-05,0.453065148,OK
2.74E-05,0.443438701,OK
2.76E-05,0.462996964,OK
2.48E-05,0.471311237,OK
2.63E-05,0.444002446,OK
2.67E-05,0.487419266,OK
2.83E-05,0.444829568,OK
2.44E-05,0.475499276,OK
2.45E-05,0.477904852,Retry:PMC_DIN_WAIT_FOR_STATUS
2.46E-05,0.4821616,OK
2.54E-05,0.484390576,OK
2.54E-05,0.484390576,UNLOCK POSITION CONFIRMATION Error; (1)
2.48E-05,0.457634905,OK
2.89E-05,0.456158346,OK
2.65E-05,0.471113719,OK
2.86E-05,0.468108145,TEST KEYS Error Keys Found = 0
2.68E-05,0.484393072,OK
2.94E-05,0.515000285,Retry:PMC_DIN_WAIT_FOR_STATUS
2.56E-05,0.46342296,OK
2.54E-05,0.479844893,OK
2.77E-05,0.46999516,OK
2.81E-05,0.482905988,OK
2.68E-05,0.479698154,OK
2.67E-05,0.461371628,OK
2.88E-05,0.48686266,OK
2.79E-05,0.490324334,OK
2.44E-05,0.464169398,OK
2.81E-05,0.454764893,OK
2.56E-05,0.435622825,OK
2.94E-05,0.471905739,OK
2.74E-05,0.464293673,OK
2.65E-05,0.47842711,OK
2.61E-05,0.471960717,OK
2.91E-05,0.464990885,OK
2.70E-05,0.445617799,OK
2.65E-05,0.551077538,OK
2.99E-05,0.478423814,OK
2.79E-05,0.468283293,OK
2.54E-05,0.505668158,OK
2.58E-05,0.452680649,Retry:PMC_DIN_WAIT_FOR_STATUS
2.72E-05,0.462247434,TEST KEYS Error Keys Found = 0
2.68E-05,0.441590578,TEST KEYS Error Keys Found = 0
2.61E-05,0.470773,OK
2.51E-05,0.456315329,OK
2.58E-05,0.547526686,OK
2.65E-05,0.453028801,OK
2.40E-05,0.480857702,OK
2.42E-05,0.454746158,OK
2.71E-05,0.484448544,OK
2.76E-05,0.459711391,OK
3.05E-05,0.481906261,OK
2.57E-05,0.507306128,OK
2.62E-05,0.462245734,OK
2.64E-05,0.46792835,OK
2.60E-05,0.449664289,OK
2.76E-05,0.481767858,OK
2.43E-05,0.456723498,OK
2.74E-05,0.540142634,OK
3.08E-05,0.453874911,OK
2.82E-05,0.46845046,Retry:PMC_DIN_WAIT_FOR_STATUS
3.00E-05,0.469759293,OK
2.59E-05,0.479497987,OK
3.06E-05,0.470715282,Retry:PMC_DIN_WAIT_FOR_STATUS
2.49E-05,0.452051841,OK
2.60E-05,0.466167365,OK
2.64E-05,0.481190129,OK
2.79E-05,0.47806827,OK
2.60E-05,0.463060974,OK
2.60E-05,0.465852302,OK
2.41E-05,0.438339707,OK
2.48E-05,0.444283798,OK
2.96E-05,0.487754291,OK
2.79E-05,0.477458888,OK
2.55E-05,0.495706178,OK
2.57E-05,0.442000447,OK
2.71E-05,0.448243062,OK
2.51E-05,0.482733584,OK
2.96E-05,0.480615851,OK
2.97E-05,0.479334423,OK
2.74E-05,0.464894815,OK
2.65E-05,0.472303274,OK
2.61E-05,0.462352581,Retry:PMC_DIN_WAIT_FOR_STATUS
2.63E-05,0.469412487,OK
2.76E-05,0.438596541,OK
2.70E-05,0.44805833,OK
2.44E-05,0.459234969,OK
2.56E-05,0.457734603,OK
2.47E-05,0.447804187,OK
2.69E-05,0.452302534,OK
2.61E-05,0.473121458,UNLOCK POSITION CONFIRMATION Error; (1)
2.74E-05,0.468471625,OK
2.98E-05,0.457613129,OK
2.79E-05,0.471533968,OK
2.66E-05,0.472114342,OK
2.56E-05,0.464470121,OK
2.72E-05,0.46019006,OK
2.39E-05,0.471929605,OK
2.85E-05,0.464011777,OK
3.05E-05,0.460918822,OK
2.57E-05,0.450098072,OK
2.66E-05,0.458743968,OK
2.88E-05,0.448816154,OK
3.52E-05,0.455679285,OK
2.79E-05,0.489694132,OK
2.97E-05,0.476115399,OK
2.89E-05,0.45346588,OK
3.08E-05,0.488563041,OK
2.58E-05,0.479877945,OK
3.12E-05,0.442703046,OK
2.73E-05,0.448891188,Retry:PMC_DIN_WAIT_FOR_STATUS
3.00E-05,0.468630402,OK
2.71E-05,0.484076077,Retry:PMC_DIN_WAIT_FOR_STATUS
3.09E-05,0.476158537,OK
2.86E-05,0.449838889,OK
2.67E-05,0.462430472,OK
2.65E-05,0.440354363,OK
2.56E-05,0.478466505,OK
2.81E-05,0.476024131,OK
2.80E-05,0.452671309,OK
2.84E-05,0.474628517,Retry:PMC_DIN_WAIT_FOR_STATUS
2.39E-05,0.478118948,OK
2.92E-05,0.462316134,OK
2.60E-05,0.452973681,OK
2.95E-05,0.469471003,OK
2.58E-05,0.457914747,OK
3.26E-05,0.436542365,OK
3.48E-05,0.447235356,OK
2.44E-05,0.454273533,Retry:PMC_DIN_WAIT_FOR_STATUS
2.71E-05,0.465221849,OK
3.00E-05,0.459252743,Retry:PMC_DIN_WAIT_FOR_STATUS
2.65E-05,0.473077621,OK
2.88E-05,0.453884383,OK
2.68E-05,0.47666292,OK
2.82E-05,0.454783566,OK
2.38E-05,0.461346123,OK
2.79E-05,0.542826667,Retry:PMC_DIN_WAIT_FOR_STATUS
2.92E-05,0.480437053,OK
2.97E-05,0.505269824,OK
2.67E-05,0.481912201,UNLOCK POSITION CONFIRMATION Error; (1)
3.12E-05,0.493870939,OK
3.09E-05,0.490449106,OK
3.09E-05,0.490449106,UNLOCK POSITION CONFIRMATION Error; (1)
3.09E-05,0.490449106,UNLOCK POSITION CONFIRMATION Error; (1)
3.09E-05,0.490449106,UNLOCK POSITION CONFIRMATION Error; (1)
2.93E-05,0.456784955,Retry:PMC_DIN_WAIT_FOR_STATUS
3.02E-05,0.49012337,OK
2.98E-05,0.491284071,OK
2.98E-05,0.491284071,UNLOCK POSITION CONFIRMATION Error; (1)
2.80E-05,0.489414828,OK
3.05E-05,0.484374848,OK
3.05E-05,0.458653299,OK
2.82E-05,0.490501882,OK
2.84E-05,0.467080154,Retry:PMC_DIN_WAIT_FOR_STATUS
3.19E-05,0.493748812,OK
3.22E-05,0.47877846,OK
2.84E-05,0.465725983,OK
2.59E-05,0.482842978,OK
2.92E-05,0.489544394,OK
3.10E-05,0.487454118,OK
2.88E-05,0.466597193,OK
2.68E-05,0.454066074,OK
3.28E-05,0.482620645,OK
3.09E-05,0.448721283,OK
3.31E-05,0.48750135,OK
2.83E-05,0.485974172,OK
3.02E-05,0.478493566,Retry:PMC_DIN_WAIT_FOR_STATUS
2.96E-05,0.452934934,OK
2.98E-05,0.487889049,OK
3.15E-05,0.554156014,OK
3.02E-05,0.467273035,OK
3.00E-05,0.479883887,OK
3.09E-05,0.453415708,OK
2.86E-05,0.471087054,TEST KEYS Error Keys Found = 0
3.09E-05,0.447811874,TEST KEYS Error Keys Found = 0
2.98E-05,0.485537995,OK
2.99E-05,0.459203413,OK
2.84E-05,0.450495705,OK
2.88E-05,0.466220981,Retry:PMC_DIN_WAIT_FOR_STATUS
3.08E-05,0.491512095,OK
2.85E-05,0.472409929,OK
3.13E-05,0.464159921,OK
3.02E-05,0.480916568,OK
2.86E-05,0.469508754,OK
2.74E-05,0.536054047,OK
3.35E-05,0.472005897,OK
2.94E-05,0.483612732,OK
3.00E-05,0.469528473,OK
2.80E-05,0.456237983,OK
2.86E-05,0.458027837,OK
3.14E-05,0.449969604,OK
3.43E-05,0.464343405,OK
2.88E-05,0.47399916,OK
2.91E-05,0.476243217,OK
2.88E-05,0.461654642,OK
3.00E-05,0.472391398,OK
2.91E-05,0.461980216,OK
3.11E-05,0.450775356,OK
2.76E-05,0.510307959,OK
3.02E-05,0.488102046,OK
3.13E-05,0.44844003,OK
3.31E-05,0.464819223,OK
2.81E-05,0.543702872,OK
3.15E-05,0.479165809,OK
3.07E-05,0.448296601,OK
2.92E-05,0.482434708,OK
2.82E-05,0.474720534,OK
2.83E-05,0.45683109,OK
2.84E-05,0.453995575,OK
3.01E-05,0.486025599,OK
3.00E-05,0.482349031,OK
3.19E-05,0.468227575,OK
2.70E-05,0.460257364,OK
2.83E-05,0.46920633,UNLOCK POSITION CONFIRMATION Error; (1)
2.76E-05,0.477477712,Retry:PMC_DIN_WAIT_FOR_STATUS
2.72E-05,0.478064276,OK
3.18E-05,0.471259658,OK
2.92E-05,0.480354417,OK
2.89E-05,0.47352883,OK
3.30E-05,0.451344148,OK
2.72E-05,0.470558807,OK
3.20E-05,0.474260489,OK
2.94E-05,0.490647226,OK
2.80E-05,0.450018037,OK
2.88E-05,0.467340737,OK
3.01E-05,0.496092279,OK
2.77E-05,0.495257616,Retry:PMC_DIN_WAIT_FOR_STATUS
2.98E-05,0.447129348,OK
2.95E-05,0.475116071,OK
2.86E-05,0.48080353,OK
2.79E-05,0.486082168,Retry:PMC_DIN_WAIT_FOR_STATUS
2.71E-05,0.475033194,OK
3.22E-05,0.483599201,OK
3.18E-05,0.458529673,OK
3.04E-05,0.472714288,OK
2.89E-05,0.484095246,OK
2.77E-05,0.477721616,OK
3.27E-05,0.478965298,Retry:PMC_DIN_WAIT_FOR_STATUS
2.86E-05,0.471262904,OK
2.84E-05,0.450771662,OK
2.91E-05,0.454239329,OK
2.71E-05,0.45273327,OK
2.71E-05,0.45273327,Start Trigger Confirmation Error [005]; (0)
2.79E-05,0.476851007,OK
3.05E-05,0.474699363,OK
2.82E-05,0.482608412,OK
2.79E-05,0.468432981,OK
3.13E-05,0.462784716,OK
2.75E-05,0.459154386,OK
2.74E-05,0.487587777,OK
2.92E-05,0.486158313,OK
2.63E-05,0.46118055,OK
2.80E-05,0.47173529,OK
2.79E-05,0.4752005,OK
2.95E-05,0.458965651,OK
2.57E-05,0.485848402,OK
2.94E-05,0.449214528,OK
2.81E-05,0.489224449,OK
2.71E-05,0.474365439,OK
2.77E-05,0.479910999,OK
2.75E-05,0.460972699,OK
2.97E-05,0.460430374,OK
2.90E-05,0.480780913,Retry:PMC_DIN_WAIT_FOR_STATUS
3.26E-05,0.458649322,OK
2.80E-05,0.472751785,UNLOCK POSITION CONFIRMATION Error; (1)
2.59E-05,0.462149821,OK
3.32E-05,0.459119135,Retry:PMC_DIN_WAIT_FOR_STATUS
2.63E-05,0.450038355,OK
2.82E-05,0.490306359,OK
2.73E-05,0.459605242,OK
2.67E-05,0.466687072,OK
2.67E-05,0.466687072,UNLOCK POSITION CONFIRMATION Error; (1)
3.03E-05,0.465255601,OK
2.85E-05,0.449269999,OK
3.04E-05,0.459969335,OK
3.19E-05,0.482717806,OK
3.00E-05,0.49593755,OK
2.77E-05,0.474714293,OK
2.83E-05,0.455351295,TEST KEYS Error Keys Found = 4
2.99E-05,0.461416613,TEST KEYS Error Keys Found = 0
2.61E-05,0.456052457,OK
2.76E-05,0.471067033,Retry:PMC_DIN_WAIT_FOR_STATUS
2.73E-05,0.468019073,OK
2.87E-05,0.457338468,OK
2.60E-05,0.501099759,TEST KEYS Error Keys Found = 0
2.84E-05,0.491478342,TEST KEYS Error Keys Found = 0
3.00E-05,0.463023779,OK
2.73E-05,0.486324125,OK
2.70E-05,0.494493058,OK
2.80E-05,0.487451621,OK
2.88E-05,0.489590978,OK
2.79E-05,0.524567979,UNLOCK POSITION CONFIRMATION Error; (1)
2.79E-05,0.524567979,UNLOCK POSITION CONFIRMATION Error; (1)
2.83E-05,0.453220877,OK
2.73E-05,0.479414057,Retry:PMC_DIN_WAIT_FOR_STATUS
3.11E-05,0.452689188,OK
2.66E-05,0.438281688,UNLOCK POSITION CONFIRMATION Error; (1)
3.14E-05,0.450468844,OK
3.07E-05,0.453990634,OK
2.67E-05,0.493317326,OK
2.79E-05,0.467535309,OK
2.99E-05,0.469166936,OK
2.89E-05,0.474913809,OK
3.17E-05,0.45906506,OK
2.79E-05,0.461298982,OK
2.94E-05,0.491742067,OK
2.94E-05,0.491742067,UNLOCK POSITION CONFIRMATION Error; (1)
2.94E-05,0.491742067,UNLOCK POSITION CONFIRMATION Error; (1)
3.10E-05,0.482304893,OK
2.83E-05,0.458951123,Retry:PMC_DIN_WAIT_FOR_STATUS
3.00E-05,0.472037401,OK
3.07E-05,0.471366107,OK
3.04E-05,0.45558287,OK
2.89E-05,0.466273103,OK
3.24E-05,0.470061018,OK
3.14E-05,0.467557376,Retry:PMC_DIN_WAIT_FOR_STATUS
2.66E-05,0.52702978,OK
3.29E-05,0.483080892,OK
2.65E-05,0.463613687,Retry:PMC_DIN_WAIT_FOR_STATUS
2.88E-05,0.466459937,OK
2.66E-05,0.473535723,OK
2.86E-05,0.468797266,OK
2.96E-05,0.494007045,OK
2.77E-05,0.461042596,OK
2.76E-05,0.485508935,OK
3.00E-05,0.475733693,OK
2.94E-05,0.479052819,OK
2.85E-05,0.474462552,OK
2.73E-05,0.460454543,OK
2.61E-05,0.460835043,OK
2.65E-05,0.464068041,OK
3.26E-05,0.521947955,OK
2.73E-05,0.475230408,OK
2.69E-05,0.485733865,OK
2.71E-05,0.473762396,OK
2.79E-05,0.475096949,OK
3.32E-05,0.474446528,OK
2.86E-05,0.466497234,OK
2.57E-05,0.464537972,OK
2.83E-05,0.477060206,OK
3.24E-05,0.488291826,OK
3.08E-05,0.478054842,OK
3.02E-05,0.497262016,OK
2.91E-05,0.480708814,OK
2.97E-05,0.446691522,OK
2.63E-05,0.472792477,OK
2.86E-05,0.468414913,OK
2.75E-05,0.466621307,OK
2.89E-05,0.464478909,OK
3.22E-05,0.468570437,OK
2.66E-05,0.476737169,OK
2.81E-05,0.458970496,OK
2.78E-05,0.477776885,OK
2.55E-05,0.45561692,OK
2.85E-05,0.483416961,OK
2.94E-05,0.446366735,OK
3.36E-05,0.475264164,OK
2.85E-05,0.472128622,OK
2.82E-05,0.467826999,OK
2.98E-05,0.462495079,OK
2.59E-05,0.468514863,Retry:PMC_DIN_WAIT_FOR_STATUS
2.70E-05,0.480549041,OK
3.03E-05,0.487617137,OK
3.23E-05,0.474161879,OK
2.74E-05,0.490877797,OK
2.65E-05,0.476572853,OK
2.95E-05,0.468483815,OK
2.93E-05,0.471718455,OK
3.16E-05,0.476653034,OK
3.11E-05,0.45522178,OK
3.23E-05,0.451586607,OK
2.84E-05,0.472632356,OK
2.85E-05,0.465152906,UNLOCK POSITION CONFIRMATION Error; (1)
2.68E-05,0.491513192,Retry:PMC_DIN_WAIT_FOR_STATUS
2.75E-05,0.473220468,Retry:PMC_DIN_WAIT_FOR_STATUS
2.69E-05,0.446949053,OK
2.61E-05,0.443246022,OK
2.63E-05,0.468120075,OK
3.15E-05,0.452276123,OK
2.67E-05,0.459637646,OK
2.86E-05,0.461174764,OK
2.78E-05,0.471102981,OK
2.91E-05,0.451409754,OK
3.04E-05,0.469735976,OK
2.83E-05,0.458022644,OK
2.93E-05,0.481217689,OK
2.56E-05,0.472294638,UNLOCK POSITION CONFIRMATION Error; (1)
2.68E-05,0.452628719,OK
2.56E-05,0.457819833,OK
2.61E-05,0.466425287,OK
2.70E-05,0.457163466,OK
2.86E-05,0.583525096,UNLOCK POSITION CONFIRMATION Error; (1)
2.85E-05,0.490305165,OK
2.84E-05,0.541949514,OK
2.81E-05,0.476185099,OK
2.54E-05,0.50167334,OK
2.86E-05,0.458508357,OK
2.73E-05,0.533049119,OK
2.57E-05,0.47599358,OK
2.77E-05,0.486627793,OK
2.79E-05,0.457848295,OK
2.79E-05,0.481611531,Retry:PMC_DIN_WAIT_FOR_STATUS
2.74E-05,0.450978019,OK
2.60E-05,0.461233825,OK
2.81E-05,0.481806402,OK
2.62E-05,0.562189945,OK
2.74E-05,0.463396297,OK
2.63E-05,0.476368239,OK
2.99E-05,0.541992354,OK
2.72E-05,0.460561682,Retry:PMC_DIN_WAIT_FOR_STATUS
2.63E-05,0.452719397,OK
3.05E-05,0.48341062,OK
2.54E-05,0.461553169,OK
2.64E-05,0.456534474,OK
2.45E-05,0.443423869,OK
2.87E-05,0.468637993,OK
2.65E-05,0.479378407,OK
2.63E-05,0.534086744,OK
2.66E-05,0.491840477,Retry:PMC_DIN_WAIT_FOR_STATUS
2.73E-05,0.480580496,Retry:KEYS TEST
2.62E-05,0.468421197,OK
2.52E-05,0.487567058,OK
2.96E-05,0.47397864,OK
2.74E-05,0.472468538,OK
2.49E-05,0.492930925,OK
2.53E-05,0.483896129,OK
2.91E-05,0.470461794,OK
3.19E-05,0.477468224,OK
2.66E-05,0.446223435,OK
2.57E-05,0.463314764,OK
2.65E-05,0.455220233,OK
3.12E-05,0.457414814,OK
3.20E-05,0.471109772,OK
2.63E-05,0.507557471,OK
2.79E-05,0.471778569,OK
2.56E-05,0.482722899,OK
2.71E-05,0.477576822,OK
2.78E-05,0.458423629,OK
2.53E-05,0.468085973,OK
2.43E-05,0.458378602,OK
2.93E-05,0.441642155,OK
2.60E-05,0.462340152,OK
2.43E-05,0.473883478,OK
2.85E-05,0.446635299,OK
2.89E-05,0.470261779,OK
2.37E-05,0.469275781,OK
2.70E-05,0.477625655,OK
2.90E-05,0.455113052,OK
2.65E-05,0.464780578,OK
2.76E-05,0.482451039,OK
2.42E-05,0.481754233,OK
2.72E-05,0.477401419,Retry:PMC_DIN_WAIT_FOR_STATUS
2.58E-05,0.476643249,OK
2.47E-05,0.461927836,OK
2.83E-05,0.464859415,OK
2.46E-05,0.446682552,OK
2.78E-05,0.451904651,OK
2.61E-05,0.461402291,OK
2.63E-05,0.538246396,OK
2.61E-05,0.472900579,Retry:PMC_DIN_WAIT_FOR_STATUS
2.66E-05,0.45518863,OK
2.72E-05,0.464058104,OK
2.73E-05,0.442180289,OK
2.93E-05,0.454850912,OK
2.62E-05,0.451278697,OK
2.78E-05,0.492276258,OK
2.45E-05,0.475116623,OK
2.74E-05,0.483990694,OK
2.74E-05,0.45015674,OK
2.43E-05,0.463229384,OK
2.69E-05,0.483099563,OK
